,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
64,0,12,3,5458,5,3,1.2347590625286102,Timur Zhamaletdinov,F S,0,10,CSKA Moscow,379,0.45128669776022434,1.2347590625286102,1.028649877756834,2.5451553016901016,0
65,0,22,3,5462,6,2,2.995542075484991,Bekim Balaj,F M S,0,28,FK Akhmat,1110,0.2993996385484934,3.749817367643118,0.5023412248119712,3.6056162156164646,1
66,1,17,3,5489,14,2,0.7733211442828178,Ondrej Vanek,F M S,0,19,FC Ufa,828,0.6813657507300377,1.5275949910283089,0.8472706079483032,1.611948661506176,2
67,3,23,3,5900,15,3,5.1014740113168955,Evgeni Markov,F S,0,51,Dinamo Moscow,1016,0.7137327510863543,5.1014740113168955,1.0028531178832054,5.364770147949457,6
68,2,28,3,5940,32,3,3.2617563540115952,Sergey Terekhov,D M,0,27,FC Orenburg,2518,2.715236504562199,3.2617563540115952,2.460278805345297,7.6469408348202705,3
69,1,26,3,5954,16,3,2.6797399930655956,Eldor Shomurodov,F M S,0,34,FC Rostov,1095,1.5099933929741383,2.6797399930655956,0.4485911037772894,4.00807957816869,0
70,3,11,3,6282,19,3,2.0453920736908913,Emiliano Rigoni,M S,0,23,Zenit St. Petersburg,726,2.0911521622911096,2.0453920736908913,2.1364741809666157,4.637136387638748,4
71,2,25,3,6575,27,1,0.7969581978395581,Paul Anton,M S,0,42,"Anzhi Makhachkala,Krylya Sovetov Samara",1481,1.728419641032815,2.305508847348392,1.6503211557865143,2.9300858760252595,2
72,6,28,3,6587,49,1,2.053983906749636,Othman El Kabir,M S,0,46,Ural,2202,5.237571848556399,3.5625330437906086,2.828150512650609,8.571693827398121,3
73,0,21,3,6778,8,3,3.309616170823574,Andrei Kozlov,F M S,0,20,FC Orenburg,892,0.49710650369524956,3.309616170823574,0.29233554750680923,3.5983580108731985,2
74,0,10,3,7150,8,3,0.9592064432799816,Ricardo Alves,M S,0,14,FC Orenburg,355,1.2017864249646664,0.9592064432799816,1.0519832372665405,1.7401285097002983,1
75,0,12,3,7447,8,3,0.6442085355520248,Yaroslav Rakitskiy,D,0,12,Zenit St. Petersburg,1080,1.0214392319321632,0.6442085355520248,4.04782048612833,5.103190189227462,3
76,0,9,2,1300,8,1,0.41041198559105396,Claudio Marchisio,M S,0,6,Zenit St. Petersburg,419,0.45798270031809807,1.1646873261779547,0.20542289316654205,0.6849596202373505,1
77,2,27,2,2414,15,2,4.115378242917359,Grzegorz Krychowiak,D M,1,48,Lokomotiv Moscow,2406,0.7917053001001477,4.115378242917359,6.5577442198991776,8.450986415147781,6
78,0,26,2,2834,11,2,0.9524928093887866,Giorgi Jikia,D S,0,17,Spartak Moscow,2307,0.6859041186980903,0.9524928093887866,3.1909095142036676,3.2048895079642534,4
79,0,18,2,2854,9,2,1.0762512404471636,Daler Kuzyaev,M S,1,11,Zenit St. Petersburg,1408,0.5468601807951927,1.0762512404471636,5.090139530599117,6.1654318030923605,3
80,0,16,2,2867,3,2,1.9769963305443525,Magomed Mitrishev,F M S,0,16,FK Akhmat,722,0.19881478045135736,1.9769963305443525,0.1448957473039627,2.066178435459733,0
81,1,22,2,2908,21,2,2.618752708658576,Dmitri Sysuev,F M S,0,20,FC Ufa,1401,1.5305930692702532,2.618752708658576,1.8845210056751966,5.791695725172758,4
82,8,28,2,2929,34,2,2.932894267141819,Yuri Gazinskiy,M S,0,35,FC Krasnodar,2397,3.60763668268919,2.932894267141819,13.187319427728653,17.80307437106967,6
83,3,21,2,2979,25,2,2.6795836854726076,Denis Tkachuk,M S,0,37,Krylya Sovetov Samara,1477,1.585926049388945,2.6795836854726076,1.133579170331359,4.798190861940384,2
84,0,23,2,2993,4,2,1.6485982406884432,Taras Burlak,D S,0,15,Krylya Sovetov Samara,2024,0.04825718142092228,1.6485982406884432,2.7871458251029253,2.853306343778968,5
85,0,22,2,3006,17,1,0.3232894465327263,Dmitriy Yatchenko,D,0,12,FC Yenisey Krasnoyarsk,1886,0.7590004922822118,1.0775632932782173,2.939303319901228,3.5397505601868033,3
86,1,17,2,3026,14,2,0.9043318554759026,Artem Timofeev,M S,0,11,"Krylya Sovetov Samara,Spartak Moscow",1029,0.5608837185427547,0.9043318554759026,1.7976195085793734,2.3904577139765024,2
87,0,23,2,3069,4,2,2.22027906216681,Pavel Dolgov,F M S,0,21,Anzhi Makhachkala,1190,0.12613251619040966,2.22027906216681,0.865718006156385,2.4808313585817814,3
88,2,24,2,3162,25,2,2.54293748550117,Khoren Bayramyan,D F M S,0,23,Rubin Kazan,1825,2.1928925565443933,3.2972128074616194,1.0154398940503597,5.367650793865323,5
89,0,23,2,3924,9,2,2.0668118176981807,Hördur Bjorgvin Magnusson,D M S,0,21,CSKA Moscow,1814,0.5245128814131021,2.0668118176981807,7.937338650226593,9.237543180584908,7
90,0,20,2,4199,14,2,0.9439110122621059,Anton Shvets,D M S,0,21,FK Akhmat,1723,0.8694787425920367,0.9439110122621059,3.0711105475202203,4.492299502715468,6
91,0,17,2,5104,8,2,1.6464163791388273,Sverrir Ingi Ingason,D,0,12,FC Rostov,1530,0.32671779301017523,1.6464163791388273,2.201104797422886,2.5163989225402474,3
92,1,8,2,5420,2,2,1.4321896135807037,Artem Galadzhan,F M S,0,8,FC Orenburg,369,0.6733155399560928,1.4321896135807037,0.09114500135183334,1.7651804089546204,2
93,1,24,2,5441,11,2,1.126885716803372,Catalin Carp,M S,0,22,FC Ufa,2001,0.37186428997665644,1.126885716803372,2.744390219449997,3.7720133336260915,10
94,2,24,2,5444,21,2,2.185607323423028,Ayaz Guliev,M S,1,47,"FC Rostov,Spartak Moscow",1932,1.6620343700051308,2.185607323423028,1.9626542767509818,5.312351629137993,10
95,4,24,2,5488,52,1,1.10793427657336,Denis Popovic,F M S,0,33,FC Orenburg,1880,2.9300898872315884,2.6164848897606134,6.081790536642075,7.281992521136999,11
96,4,29,2,6024,48,2,2.225109330378473,Ismael,F M S,0,58,FK Akhmat,2305,2.42704164236784,2.225109330378473,3.3846906358376145,6.331680543720722,6
97,2,20,2,6585,22,2,0.9473072774708271,Kristijan Bistrovic,M S,0,24,CSKA Moscow,1187,1.4898674581199884,0.9473072774708271,3.7766506299376488,4.960737783461809,2
98,0,22,2,6610,10,2,3.6331829093396664,Fedor Cernych,F M S,0,25,Dinamo Moscow,1481,0.5808480139821768,3.6331829093396664,1.8264920208603144,4.670790214091539,2
99,0,11,2,6611,5,2,1.0687587270513177,Vyacheslav Grulev,M S,0,14,Dinamo Moscow,275,0.5971643142402172,1.0687587270513177,0.7233331315219402,1.9794896813109517,0
100,1,23,2,6775,5,2,1.1524143712595105,Silvije Begic,D,0,14,FC Orenburg,2042,0.31695195473730564,1.1524143712595105,1.3134575560688972,2.279895918443799,7
101,0,19,2,6777,8,2,0.6624994464218616,Andrea Chukanov,M S,0,9,FC Orenburg,572,0.3519513010978699,0.6624994464218616,0.361520036123693,1.1513629667460918,1
102,0,26,2,6784,10,0,0.40511403139680624,Valeri Kichin,D S,0,20,FC Yenisey Krasnoyarsk,2329,0.49999616434797645,2.6679324125871062,4.053962521255016,4.543393045663834,2
103,0,13,2,6793,4,2,0.9266695091500878,Daniil Lesovoy,F M S,0,9,Arsenal Tula,430,0.09582962095737457,0.9266695091500878,0.16731435805559158,1.0724769895896316,1
104,1,20,2,7011,6,2,1.5026690755039454,Lovro Bizjak,F S,0,18,FC Ufa,865,0.5630568191409111,1.5026690755039454,0.3721181293949485,2.229383111000061,3
105,0,12,2,7137,1,2,1.0868982933461666,Takuma Nishimura,F S,0,11,CSKA Moscow,383,0.022324273362755775,1.0868982933461666,1.0961086889728904,2.1369981532916427,1
106,0,29,1,57,2,1,1.3917445112019777,Toni Sunjic,D,0,15,Dinamo Moscow,2592,0.07324563339352608,1.3917445112019777,3.7217844668775797,4.12687124684453,7
107,0,28,1,682,8,1,1.5655974298715591,Branislav Ivanovic,D,0,18,Zenit St. Petersburg,2520,0.40137346647679806,1.5655974298715591,5.12515058554709,5.3477058950811625,3
108,1,22,1,963,12,1,2.344898195937276,Eder,F S,1,25,Lokomotiv Moscow,833,0.7713142526336014,2.344898195937276,1.3875756915658712,4.253386142197996,3
109,2,13,1,2712,6,1,1.142118163406849,Rifat Zhemaletdinov,M S,0,17,Lokomotiv Moscow,455,0.8159749358892441,1.142118163406849,1.156499176286161,2.17946770042181,1
110,1,23,1,2721,12,1,0.9987358516082168,Dimitri Barinov,D M S,0,34,Lokomotiv Moscow,1618,0.6673179678618908,0.9987358516082168,2.824044333770871,4.144463953562081,10
111,0,26,1,2750,23,1,2.3019349137321115,Roman Zobnin,D M S,0,36,Spartak Moscow,2262,0.9112444026395679,2.3019349137321115,2.785000689327717,5.24355636537075,6
112,0,20,1,2768,4,1,0.5326922237873077,Ivan Novoseltsev,D S,0,13,"Anzhi Makhachkala,FC Rostov",1717,0.09976633824408054,0.5326922237873077,1.5090564619749784,1.7407793570309877,6
113,3,28,1,2789,34,1,0.5042814207263291,Denys Kulakov,D,0,19,Ural,2452,2.6405694456771016,0.5042814207263291,4.810650043655187,7.142784278374165,3
114,0,16,1,2809,3,1,0.8390090018510818,Sergei Bryzgalov,D S,1,10,Ural,1198,0.1071345042437315,0.8390090018510818,1.0759293222799897,1.2963879248127341,2
115,1,5,1,2815,17,0,1.3708880618214607,Quincy Promes,F,0,23,Spartak Moscow,450,1.1980434879660606,2.125163324177265,0.7216367721557617,1.9576330557465553,1
116,2,9,1,2816,20,1,0.933712400496006,Jano Ananidze,F M S,0,12,"Krylya Sovetov Samara,Spartak Moscow",662,1.4111951254308224,0.933712400496006,0.718943321146071,2.7566361129283905,1
117,2,25,1,2817,9,0,2.158922960050404,Ivelin Popov,F M S,0,32,"FC Rostov,Spartak Moscow",1230,1.1926608830690384,2.913198341615498,0.6089312518015504,3.5570936473086476,3
118,2,25,1,2820,35,1,0.665244784206152,Alexandr Zotov,F M S,0,21,FC Yenisey Krasnoyarsk,1882,3.681448731571436,0.665244784206152,3.5845054667443037,5.917596271261573,5
119,0,13,1,2821,17,0,0.4473047014325857,Dmitri Kombarov,D,0,16,Spartak Moscow,1132,0.8676202576607466,1.2015800196677446,1.6819840893149376,2.4043870959430933,1
120,1,22,1,2826,16,1,3.3968497812747955,Aleksandr Zuev,F M S,0,24,FC Rostov,906,0.5498076397925615,3.3968497812747955,1.8757969671860337,4.7502948036417365,4
121,1,24,1,2828,17,1,1.6047672061249614,Sergey Parshivlyuk,D M S,0,25,FC Rostov,1935,1.3664504121989012,1.6047672061249614,2.7734196120873094,5.339505376294255,7
122,1,26,1,2836,11,1,1.8749061580747366,Fegor Ogude,M,1,19,FC Yenisey Krasnoyarsk,2224,0.36553722992539406,1.8749061580747366,4.887014925479889,5.922893917188048,8
123,0,22,1,2838,18,1,1.7493345253169537,Pavel Komolov,F M S,0,18,FC Yenisey Krasnoyarsk,1479,1.65236780885607,1.7493345253169537,1.500484929420054,4.724878676235676,1
124,0,27,1,2852,13,1,0.46447332948446274,Andrey Semenov,D,2,6,FK Akhmat,2294,0.3618779545649886,0.46447332948446274,5.0013340543955564,5.307030703872442,8
125,1,16,1,2856,10,1,0.1971107367426157,Maciej Rybus,D M,0,9,Lokomotiv Moscow,1392,1.6965979356318712,0.1971107367426157,3.695053121075034,4.904933268204331,3
126,0,28,1,2866,29,1,1.937453517690301,Milad Mohammadi,D M,0,33,FK Akhmat,2501,2.5448325211182237,1.937453517690301,3.9050292018800974,7.047751131467521,5
127,2,15,1,2873,12,1,1.0980047527700663,Petar Zanev,D S,0,13,FC Yenisey Krasnoyarsk,1247,1.6306416504085064,1.0980047527700663,0.9367494191974401,1.870035097002983,3
128,8,28,1,2896,43,1,1.5664271265268326,Mario Fernandes,D M,1,21,CSKA Moscow,2454,5.333240764215589,1.5664271265268326,10.357083044946194,13.49351280555129,0
129,1,21,1,2902,3,1,0.6419225502759218,Pavel Alikin,D S,1,10,FC Ufa,1737,0.8558577508665621,0.6419225502759218,2.2722302433103323,3.0736195128411055,3
130,0,25,1,2906,21,1,1.480153663083911,Dmitriy Stotskiy,D F M S,0,21,FC Krasnodar,1615,1.721083715558052,1.480153663083911,4.498730540275574,6.489235298708081,4
131,0,19,1,2910,7,1,1.7667312677949667,Vyacheslav Krotov,F M S,0,22,FC Ufa,770,0.381338344886899,1.7667312677949667,0.1942232847213745,2.2624304089695215,2
132,1,20,1,2915,12,1,0.8609115602448583,Georgy Schennikov,D M S,0,6,CSKA Moscow,1395,1.1105696111917496,0.8609115602448583,3.103735533542931,4.650196995586157,3
133,2,22,1,2920,28,1,0.9503897782415152,Sergei Petrov,D,2,17,FC Krasnodar,1941,2.4994074273854494,0.9503897782415152,8.547030514106154,10.948410341516137,3
134,2,24,1,2921,21,1,0.8452483806759119,Charles Kaboré,M,2,15,FC Krasnodar,2021,0.7901905495673418,0.8452483806759119,7.120660327374935,8.220644544810057,7
135,0,14,1,2933,7,1,0.20979180000722408,Dmitri Torbinski,M S,0,3,FC Yenisey Krasnoyarsk,957,0.15570457559078932,0.20979180000722408,1.9086340675130486,2.2188848508521914,6
136,0,20,1,2954,5,1,1.083874436095357,Ali Gadzhibekov,D M,0,11,FC Yenisey Krasnoyarsk,1770,0.2702937535941601,1.083874436095357,1.3832752406597137,1.72864293679595,2
137,0,30,1,2964,3,1,0.7050803303718567,Saba Kverkvelia,D,0,5,Lokomotiv Moscow,2626,0.5573044009506702,0.7050803303718567,4.519446963444352,5.060540994629264,3
138,0,21,1,2988,9,1,0.8026073481887579,Vyacheslav Podberezkin,M S,1,9,Rubin Kazan,1307,0.5096393972635269,0.8026073481887579,3.4102697800844908,4.226160768419504,4
139,0,17,1,2995,4,1,0.37020918913185596,Pavel Yakovlev,M S,0,12,Krylya Sovetov Samara,827,0.07462253794074059,0.37020918913185596,0.9760332265868783,1.3432432767003775,1
140,0,11,1,3009,3,0,0.28717891592532396,Rodolfo,D M S,0,10,FK Akhmat,685,0.5056760907173157,1.0414542378857732,1.094442207366228,1.2679794076830149,2
141,2,23,1,3021,20,1,0.7909507527947426,Aleksei Kozlov,D M S,0,16,Dinamo Moscow,1917,0.9409885397180915,0.7909507527947426,3.756584935821593,4.973861549049616,3
142,0,24,1,3024,9,1,1.1050976496189833,Aleksandru Gatcan,D M S,1,27,FC Rostov,2083,0.5194531567394733,1.1050976496189833,4.4906699219718575,5.212530981749296,7
143,0,14,1,3053,4,1,0.3706531813368201,Vladimir Rykov,D S,0,12,Dinamo Moscow,902,0.1483079120516777,0.3706531813368201,2.039594553411007,2.1774797793477774,2
144,1,23,1,3055,17,1,1.1922028679400682,Igor Smolnikov,D M S,0,15,Zenit St. Petersburg,1843,2.9872953509911895,1.1922028679400682,4.543106246739626,7.4985540099442005,5
145,3,25,1,3067,60,1,1.088380429893732,Artur Yusupov,M S,0,24,"Dinamo Moscow,FC Rostov",1935,2.9477829597890377,1.088380429893732,5.649425929412246,7.8404092360287905,7
146,0,10,1,3085,2,1,0.10181009769439697,Yuri Bavin,M S,0,3,Ural,591,0.1367543339729309,0.10181009769439697,0.6436742916703224,0.8244296610355377,1
147,4,27,1,3090,34,1,0.7492775274440646,Igor Konovalov,M,0,31,Rubin Kazan,2356,3.163702537305653,1.5035528494045138,2.982902219519019,4.5224313931539655,7
148,0,28,1,4631,2,1,0.5848624482750893,Maksim Belyaev,D,0,11,Arsenal Tula,2520,0.16968199610710144,0.5848624482750893,3.8616455253213644,3.8616455253213644,2
149,0,26,1,5368,8,1,0.25224364548921585,Gia Grigalava,D,1,4,Arsenal Tula,2319,0.22888842038810253,0.25224364548921585,2.636329174041748,2.7590724863111973,5
150,0,22,1,5424,4,1,0.7087083775550127,Mikhail Sivakov,D S,1,11,FC Orenburg,1834,0.14709358289837837,0.7087083775550127,1.7983385846018791,1.9411652255803347,5
151,0,26,1,5427,10,1,1.070750653743744,Vadim Afonin,D M S,0,12,FC Orenburg,1826,0.22318835090845823,1.070750653743744,1.945431168191135,2.67036254145205,5
152,1,13,1,5439,10,1,0.8401356525719166,Sergey Breev,M S,0,6,FC Orenburg,833,0.3436569618061185,0.8401356525719166,1.3176976572722197,2.4254164658486843,3
153,0,18,1,5460,4,1,0.3114194395020604,Wilker Ángel,D,0,12,FK Akhmat,1620,0.17596016265451908,0.3114194395020604,1.0430988147854805,1.2405504770576954,3
154,1,21,1,5468,14,1,2.0680280877277255,Robert Mak,M S,0,21,Zenit St. Petersburg,1361,1.5335971182212234,2.0680280877277255,2.491237733513117,5.437884245067835,0
155,1,20,1,5497,7,1,3.0723087545484304,Vladimir Iljin,F M S,0,36,Ural,1148,1.393168332055211,3.0723087545484304,0.2986091962084174,4.106657327152789,4
156,1,14,1,5509,9,1,1.0558403292670846,Hernani,M S,0,14,Zenit St. Petersburg,567,0.4545539151877165,1.0558403292670846,1.8226514169946313,3.0843285508453846,2
157,0,13,1,5524,14,1,1.14390442147851,Kamil Zakirov,M S,0,14,Anzhi Makhachkala,1033,0.8925351351499557,1.14390442147851,0.4947090707719326,2.1055180951952934,3
158,2,24,1,5526,27,1,0.9298289660364389,Dmitrii Skopintcev,D M S,1,21,"FC Krasnodar,FC Rostov",1716,3.7328820135444403,0.9298289660364389,3.047331942245364,6.240281457081437,1
159,0,14,1,5897,2,1,1.7431747373193502,Rade Dugalic,D,0,11,FC Yenisey Krasnoyarsk,1175,0.14946772158145905,1.7431747373193502,0.8994097746908665,1.1310960240662098,4
160,0,16,1,5907,0,1,0.2355324737727642,Varazdat Haroyan,D S,0,3,Ural,1117,0.0,0.2355324737727642,1.2962144762277603,1.2962144762277603,6
161,0,22,1,6268,3,1,1.1238561728969216,Miral Samardzic,D S,0,12,Krylya Sovetov Samara,1849,0.04996872786432505,1.1238561728969216,2.0337173184379935,2.0964846881106496,8
162,0,16,1,6378,7,1,0.542670221067965,Nikolai Rasskazov,D,1,7,Spartak Moscow,1373,0.848934592679143,0.542670221067965,3.4150805417448282,4.566382998600602,2
163,0,20,1,6586,9,1,1.300835837610066,Andrey Egorychev,M S,0,17,Ural,1091,0.9110448509454727,1.300835837610066,2.772182621061802,4.012531233951449,3
164,2,6,1,6598,7,1,0.3247086312621832,Igor Kalinin,D M S,0,5,Rubin Kazan,434,1.3148972187191248,0.3247086312621832,0.08506095688790083,0.4295892473310232,1
165,0,26,1,6608,7,1,0.7160654542967677,Ionut Nedelcearu,D,0,8,FC Ufa,2340,0.2462575677782297,0.7160654542967677,1.676069722045213,1.9484154502861202,5
166,0,25,1,6612,14,1,0.7880206182599068,Tetteh,M,2,11,Dinamo Moscow,2085,0.4036824610084295,0.7880206182599068,4.593960598111153,5.732331761159003,10
167,2,18,1,6613,23,1,3.4510847199708223,Sofiane Hanni,F M S,0,36,Spartak Moscow,1315,2.5068277306854725,3.4510847199708223,1.931159932166338,7.472905606031418,4
168,0,8,1,6614,2,1,0.07231040485203266,Mikhail Ignatov,M S,0,5,Spartak Moscow,292,0.09920218959450722,0.07231040485203266,0.11768219619989395,0.17988290637731552,0
169,1,9,1,6773,6,1,0.2760111913084984,Samuel Gigot,D,0,5,Spartak Moscow,746,0.25950949639081955,0.2760111913084984,1.8495767060667276,1.9591788817197084,1
170,0,15,1,6776,3,1,0.9150523580610752,Grigori Chirkin,M S,1,6,FC Orenburg,602,0.4197063585743308,0.9150523580610752,0.6549156121909618,1.9473104309290648,3
171,1,9,1,6780,2,1,0.560403048992157,Artem Kulishev,F S,0,1,FC Orenburg,157,0.05337468162178993,0.560403048992157,0.058317992836236954,0.6720957234501839,1
172,1,16,1,6783,7,1,0.14685797691345215,Idrissa Doumbia,F M S,0,4,FK Akhmat,1356,0.18505167961120605,0.14685797691345215,1.5688573066145182,1.781177043914795,2
173,0,23,1,6785,11,1,4.112650658003986,Artur Sarkisov,F M S,0,33,FC Yenisey Krasnoyarsk,1373,0.5543825495988131,4.112650658003986,1.7634518090635538,6.158688172698021,1
174,1,19,1,6791,14,1,1.2969134971499443,Mikhail Komkov,F M S,0,20,FC Yenisey Krasnoyarsk,1137,0.8153991680592299,1.2969134971499443,1.8071634471416473,3.1569069735705853,3
175,0,26,1,6792,15,1,1.0304677728563547,Georgi Kostadinov,M S,0,10,Arsenal Tula,1835,0.5253910105675459,1.0304677728563547,3.4949023677036166,4.690641166642308,8
176,0,23,1,6797,6,1,0.8827683441340923,Filip Uremovic,D S,0,11,Rubin Kazan,1938,0.48843648470938206,0.8827683441340923,2.0782510451972485,2.850017314776778,7
177,0,9,1,6800,7,1,0.145803390070796,Daniil Krugovoy,D M S,0,5,FC Ufa,692,0.6374567542225122,0.145803390070796,0.14847354870289564,0.43192015029489994,0
178,2,27,1,6890,23,1,1.92013780772686,Danijel Miskic,M S,0,39,FC Orenburg,2287,2.6611050628125668,1.92013780772686,3.4804045194759965,6.589597661048174,7
179,2,22,1,6901,8,1,1.1985374670475721,Abdul Mohammed,D M S,0,25,Arsenal Tula,1800,0.6090362370014191,1.1985374670475721,3.7625488992780447,4.673051189631224,4
180,2,22,1,7135,40,1,2.066888576373458,Olivier Thill,M S,0,40,FC Ufa,1678,2.9795476775616407,2.8211638387292624,2.195330404676497,4.40355478040874,5
181,0,8,1,7143,3,1,1.399102609604597,Ognjen Ozegovic,F M S,0,12,Arsenal Tula,310,0.11762152146548033,2.1533779315650463,0.9558903574943542,1.6898990906774998,2
182,0,13,1,7211,2,1,0.36910623870790005,Artur Sagitov,F S,0,8,Rubin Kazan,484,0.06963922642171383,0.36910623870790005,0.16780719719827175,0.3678426966071129,2
183,0,7,1,7283,4,1,0.9392311107367277,Daniil Utkin,F M S,0,8,FC Krasnodar,198,0.21597416698932648,0.9392311107367277,1.1440271511673927,2.072994826361537,0
184,0,10,1,7448,5,1,0.3520577996969223,Wilmar Barrios,M,0,7,Zenit St. Petersburg,896,0.20582719519734383,0.3520577996969223,2.2077318653464317,2.5462410859763622,4
185,0,7,1,7453,3,1,1.0050431229174137,Khvicha Kvaratskhelia,M S,0,8,Lokomotiv Moscow,237,0.06417962349951267,1.0050431229174137,0.043050579726696014,1.0135965459048748,2
186,1,13,1,7454,10,1,1.1112016001716256,Anton Zinkovskiy,M S,0,24,Krylya Sovetov Samara,826,2.198196379467845,1.1112016001716256,0.9794957190752029,3.6296214312314987,0
187,0,11,1,7466,5,1,1.1503098234534264,Andrés Vombergar,F S,0,17,FC Ufa,505,0.627161767333746,1.1503098234534264,0.20704358909279108,1.5125879496335983,0
188,0,13,1,7467,4,1,0.18808196485042572,Babacar Sarr,D M,0,8,FC Yenisey Krasnoyarsk,1128,0.44242131896317005,0.18808196485042572,1.2001736592501402,1.6983743999153376,1
189,2,16,0,13,19,0,0.3701015394181013,Konstantin Rausch,D M S,1,11,Dinamo Moscow,1171,3.221192764118314,0.3701015394181013,2.5898488126695156,3.3256417959928513,2
190,0,23,0,2111,14,0,0.39754596911370754,Víctor Álvarez,D S,0,13,Arsenal Tula,2022,1.1311711724847555,0.39754596911370754,2.7123952619731426,3.8377686012536287,2
191,0,6,0,2423,0,0,0.31999605521559715,Matías Kranevitter,M S,0,2,Zenit St. Petersburg,196,0.0,0.31999605521559715,0.5818781852722168,0.5818781852722168,2
192,1,20,0,2593,13,0,0.10051705408841372,Bojan Jokic,D M,1,7,FC Ufa,1774,0.8288213517516851,0.10051705408841372,1.8308201041072607,2.505789302289486,5
193,0,30,0,2703,0,0,0.0,Guilherme,GK,0,0,Lokomotiv Moscow,2700,0.0,0.0,1.7814725977368653,1.7814725977368653,2
194,0,15,0,2704,5,0,0.1406812146306038,Roman Shishkin,D M S,0,7,"FC Krasnodar,Krylya Sovetov Samara",1144,0.1833160426467657,0.1406812146306038,1.5959441717714071,1.72095781378448,3
195,1,21,0,2705,5,0,0.5380396414548159,Vedran Corluka,D S,0,4,Lokomotiv Moscow,1816,0.5956804407760501,0.5380396414548159,1.831744259223342,2.3725782986730337,4
196,1,15,0,2707,15,0,0.08825154602527618,Vitaliy Denisov,D M,1,5,Krylya Sovetov Samara,1238,0.4378707632422447,0.08825154602527618,3.0831496696919203,3.408082166686654,1
197,4,17,0,2710,33,0,0.9183472972363234,Aleksandr Samedov,D F M S,0,13,"Krylya Sovetov Samara,Spartak Moscow",955,3.2539128502830863,0.9183472972363234,1.9732170822098851,3.2790670758113265,2
198,0,9,0,2718,4,0,0.13608038797974586,Dmitriy Tarasov,M S,1,3,Lokomotiv Moscow,318,0.5437767896801233,0.13608038797974586,1.2528764083981514,1.3257804811000824,1
199,0,11,0,2719,1,0,0.0,Ilya Abayev,GK,0,0,FC Rostov,990,0.02347400411963463,0.0,0.5389482416212559,0.5624222457408905,0
200,0,29,0,2724,1,0,0.0,Aleksandr Belenov,GK,0,0,FC Ufa,2610,0.028338609263300896,0.0,1.0094243250787258,1.0377629343420267,1
201,2,26,0,2725,19,0,0.8805940370075405,Georgi Zotov,D M S,0,20,Krylya Sovetov Samara,1883,1.3164881020784378,0.8805940370075405,2.0174270048737526,3.8641370311379433,4
202,0,8,0,2733,7,0,0.2821387089788914,Arsen Khubulov,M S,0,9,FC Yenisey Krasnoyarsk,393,0.6279977234080434,0.2821387089788914,0.7267287690192461,1.0167109314352274,5
203,0,22,0,2741,0,0,0.0,Evgeni Frolov,GK,0,0,FC Orenburg,1980,0.0,0.0,1.4967527464032173,1.4967527464032173,2
204,2,21,0,2745,15,0,0.2523320047184825,Dmitry Zhivoglyadov,D M S,0,7,FC Ufa,1829,0.8510456345975399,0.2523320047184825,2.5239567048847675,3.2031516544520855,2
205,1,20,0,2747,9,0,0.3653598898090422,Sebastian Holmén,D S,0,8,Dinamo Moscow,1572,0.3044720711186528,0.3653598898090422,1.7705658739432693,2.087265033274889,4
206,0,12,0,2748,5,0,0.2011083085089922,Anton Sosnin,D M S,0,6,Dinamo Moscow,558,0.19674482941627502,0.2011083085089922,1.5793870291672647,1.8760997150093317,1
207,1,17,0,2749,9,0,0.41892050858587027,Igor Denisov,M,1,14,Lokomotiv Moscow,1426,0.3100925888866186,0.41892050858587027,2.3495177486911416,2.972176627255976,3
208,1,17,0,2753,9,0,1.0221850853413343,Alexander Tashaev,F M S,0,17,Spartak Moscow,908,1.7344742380082607,1.0221850853413343,1.4169330224394798,3.5915213469415903,3
209,0,22,0,2755,26,0,0.5096122147515416,Gregory Morozov,D M S,1,14,Dinamo Moscow,1600,1.4130198834463954,0.5096122147515416,2.871512908488512,4.16577216796577,3
210,0,30,0,2758,1,0,0.0,Anton Shunin,GK,0,0,Dinamo Moscow,2700,0.02144589275121689,0.0,2.972322842106223,2.99376873485744,1
211,0,2,0,2763,1,0,0.0,Anton Terekhov,S,0,0,Dinamo Moscow,19,0.031218206509947777,0.0,0.0,0.031218206509947777,0
212,0,4,0,2766,0,0,0.0,Soslan Dzhanaev,GK,0,0,Rubin Kazan,360,0.0,0.0,0.09463666379451752,0.09463666379451752,0
213,0,1,0,2767,0,0,0.0,Boris Rotenberg,S,0,0,Lokomotiv Moscow,9,0.0,0.0,0.0,0.0,0
214,0,17,0,2769,2,0,0.08902489393949509,César Navas,D,0,1,Rubin Kazan,1530,0.13776293396949768,0.08902489393949509,1.9955009873956442,2.133263925090432,2
215,0,9,0,2770,6,0,0.10099336504936218,Fyodor Kudryashov,D M S,0,3,Rubin Kazan,687,0.6501130806282163,0.10099336504936218,0.48193925991654396,1.2137989439070225,2
216,1,11,0,2771,11,0,0.16566010285168886,Christian Noboa,M S,0,7,Zenit St. Petersburg,603,0.5386208007112145,0.16566010285168886,1.88519836217165,2.27072773873806,0
217,1,27,0,2773,8,0,1.2481329888105392,Pavel Mogilevets,M S,0,16,Rubin Kazan,1731,0.4223231915384531,1.2481329888105392,1.6342143071815372,2.563936804421246,4
