,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
239,0,36,1,6076,12,1,2.542503735050559,Nemanja Maksimovic,M,0,33,Getafe,3213,0.5632422342896461,2.542503735050559,4.124493167735636,6.384876097552478,5
240,1,25,1,6114,5,1,0.8497621826827526,Pedro Alcalá,D S,0,15,Girona,1863,0.6026313751935959,0.8497621826827526,3.0792459808290005,3.1217190995812416,9
241,2,34,1,6117,17,1,1.9172686403617263,Pere Pons,M S,0,19,Girona,2807,1.979525680653751,1.9172686403617263,5.563552476465702,8.731776124797761,4
242,0,26,1,6163,4,1,0.3598099909722805,Nélson Semedo,D S,0,6,Barcelona,1603,0.28767644613981247,0.3598099909722805,6.808222392573953,7.2588236425071955,4
243,1,21,1,6215,4,1,1.226164299994707,Sergio Postigo,D S,1,7,Levante,1459,0.628523550927639,1.226164299994707,3.4492014460265636,3.502579588443041,4
244,0,16,1,6218,2,1,1.1224017031490803,Emmanuel Boateng,F S,0,19,Levante,690,0.05372961051762104,1.1224017031490803,0.9735649898648262,2.044711321592331,2
245,0,22,1,6243,2,1,0.8446320649236441,Jonás Ramalho,D M S,0,7,Girona,1618,0.07359018363058567,0.8446320649236441,1.6393632516264915,1.7129534427076578,4
246,1,9,1,6421,7,1,0.9376422539353371,Brahim Diaz,F S,0,7,Real Madrid,380,1.9766123555600643,0.9376422539353371,1.3935951590538025,3.426592081785202,0
247,0,36,1,6916,5,1,0.5485892342403531,Fernando Calero,D S,0,10,Real Valladolid,3131,0.5020148139446974,0.5485892342403531,6.49122775439173,6.624418743886054,7
248,0,19,1,6918,2,1,2.9295862149447203,Anuar Mohamed,M S,0,10,Real Valladolid,1081,0.0731324665248394,2.9295862149447203,1.4208818040788174,3.964903473854065,6
249,0,30,1,6931,10,1,1.3185306619852781,Fran Beltrán,M S,0,17,Celta Vigo,1504,0.825522561557591,1.3185306619852781,2.703285478055477,3.779185777530074,3
250,4,18,1,6939,10,1,1.5086079631000757,Luca Sangalli,M S,0,11,Real Sociedad,1006,0.9107787357643247,1.5086079631000757,1.5793563714250922,3.587821868248284,0
251,0,30,1,6949,26,1,0.4154127137735486,Jorge Miramón,D M,0,12,SD Huesca,2496,1.803512517362833,0.4154127137735486,3.541907638311386,4.704321136698127,5
252,3,35,1,6956,50,1,2.9578672349452972,David Ferreiro,D F M S,0,36,SD Huesca,2269,5.282547811046243,2.9578672349452972,4.2051824405789375,9.832268215715885,5
253,3,28,1,6967,17,1,0.9973159283399582,Luis Advíncula,D M S,2,17,Rayo Vallecano,2394,2.6696212757378817,0.9973159283399582,4.862817098386586,6.865973099134862,2
254,1,25,1,7070,13,1,0.46530299820005894,Santiago Comesaña,M S,0,8,Rayo Vallecano,2032,0.31561578530818224,0.46530299820005894,3.914560643956065,4.2227813601493835,6
255,1,25,1,7113,14,1,0.48349863663315773,Santiago Arias,D M S,0,9,Atletico Madrid,1771,1.3670392781496048,0.48349863663315773,1.8076509796082973,3.3553235922008753,4
256,0,1,1,7131,0,1,0.5668478608131409,Borja Garcés,S,0,3,Atletico Madrid,19,0.0,0.5668478608131409,0.0,0.5668478608131409,0
257,2,31,1,7134,31,1,2.3227217122912407,Marc Cucurella,D M S,0,22,Eibar,2351,4.253991536796093,2.3227217122912407,5.957841973751783,11.477329075336456,6
258,0,12,1,7174,8,1,0.5655050873756409,Adrià Pedrosa,D S,0,6,Espanyol,756,0.5973724611103535,0.5655050873756409,0.8671209700405598,1.9776453785598278,1
259,0,13,1,7233,1,1,0.3302144454792142,Joaquín Fernández,D M S,0,7,Real Valladolid,835,0.011703185737133026,0.3302144454792142,0.3428148776292801,0.3545180633664131,2
260,0,9,1,7308,7,1,0.5323201771825552,Ander Barrenetxea,M S,0,5,Real Sociedad,408,0.2377781979739666,0.5323201771825552,1.087159157730639,1.7087977826595306,0
261,1,11,1,7338,2,1,0.8992120306938887,Bryan Gil Salvatierra,S,0,4,Sevilla,148,0.4565230179578066,0.8992120306938887,1.2051617950201035,2.0841672271490097,0
262,0,10,1,7339,3,1,0.2841924875974655,Samu Sáiz,M S,0,7,Getafe,295,0.12788337841629982,0.2841924875974655,1.5905444249510765,1.8606066219508648,2
263,0,8,1,7525,6,1,1.0845440402626991,Waldo Rubio,M S,0,12,Real Valladolid,493,0.259982131421566,1.0845440402626991,0.48576337844133377,1.7483171075582504,1
264,0,1,1,7528,1,1,0.66299968957901,Sergio Camello,S,0,3,Atletico Madrid,42,0.07508417963981628,0.66299968957901,0.0,0.7186756730079651,0
265,0,6,0,341,0,0,0.0,Franco Di Santo,F S,1,0,Rayo Vallecano,162,0.0,0.0,0.03712844103574753,0.03712844103574753,1
266,1,30,0,493,5,0,1.4127944186329842,Gabriel,D,0,11,Valencia,2626,0.18999563343822956,1.4127944186329842,5.89138675481081,5.9934284426271915,6
267,1,26,0,497,18,0,0.30942453537136316,Francis Coquelin,M S,0,9,Valencia,1767,1.2799403201788664,0.30942453537136316,5.625169366598129,6.324323885142803,5
268,0,5,0,584,0,0,0.0,Joel Robles,GK,0,0,Real Betis,450,0.0,0.0,0.475332573056221,0.475332573056221,0
269,0,27,0,680,0,0,0.06696335971355438,Thibaut Courtois,GK,0,1,Real Madrid,2430,0.0,0.06696335971355438,4.302793396636844,4.302793396636844,2
270,0,31,0,721,5,0,0.24750874377787113,Jordi Amat,D M,0,5,Rayo Vallecano,2764,0.6094541512429714,0.24750874377787113,3.6355479154735804,3.757401743903756,10
271,0,19,0,860,6,0,0.3179254066199064,Marc Muniesa,D M S,0,7,Girona,1402,0.3424920476973057,0.3179254066199064,2.941279711201787,3.3207366839051247,6
272,0,10,0,895,1,0,0.0,Mathieu Flamini,M S,0,0,Getafe,436,0.034316785633563995,0.0,1.2480676416307688,1.2823844272643328,5
273,0,19,0,925,8,0,0.8708987832069397,Patrick Roberts,M S,0,7,Girona,589,0.37731423787772655,0.8708987832069397,1.324197556823492,2.572410626336932,0
274,1,8,0,1016,11,0,0.41144447959959507,Miguel Layún,D M S,0,11,Villarreal,503,0.5842391345649958,0.41144447959959507,0.9672567583620548,1.215027891099453,1
275,0,3,0,1095,0,0,0.08701811730861664,Ezequiel Muñoz,D S,0,2,Leganes,211,0.0,0.08701811730861664,0.5128080099821091,0.5128080099821091,0
276,0,5,0,1131,2,0,0.048354231752455235,Rodrigo Ely,D,0,2,Alaves,431,0.07317552343010902,0.048354231752455235,0.22710903733968735,0.22710903733968735,1
277,0,10,0,1203,5,0,0.22409916575998068,Wesley Hoedt,D S,1,4,Celta Vigo,894,0.5446814503520727,0.22409916575998068,1.633963093161583,1.8074496537446976,1
278,0,34,0,1297,1,0,0.0,Neto,GK,0,0,Valencia,3060,0.03703302890062332,0.0,2.706182189285755,2.7432152181863785,2
279,0,10,0,1390,4,0,0.03815815504640341,Marko Rog,M S,0,2,Sevilla,347,0.1579979956150055,0.03815815504640341,1.0189187163487077,1.1187280714511871,5
280,2,15,0,1436,7,0,0.03479311987757683,Sebastián Cristóforo,M S,0,1,Getafe,431,0.4591602934524417,0.03479311987757683,0.5578248165547848,0.9037518603727221,3
281,0,3,0,1508,0,0,0.015693966299295425,Jeison Murillo,D S,0,1,"Barcelona,Valencia",202,0.0,0.015693966299295425,1.1190989017486572,1.1190989017486572,0
282,0,38,0,1618,1,0,0.0,Diego López,GK,0,0,Espanyol,3420,0.017418036237359047,0.0,2.581087968777865,2.598506005015224,2
283,0,9,0,1635,0,0,0.09452593885362148,Thomas Vermaelen,D S,0,2,Barcelona,586,0.0,0.09452593885362148,0.6904450468719006,0.6904450468719006,2
284,0,14,0,1706,8,0,0.06590123288333416,Antonio Barragán,D M S,0,2,Real Betis,937,0.5435635093599558,0.06590123288333416,1.521781638264656,1.8793409056961536,4
285,0,4,0,1732,0,0,0.45191553235054016,Nolito,F S,0,2,Sevilla,73,0.0,0.45191553235054016,0.029479997232556343,0.4813955295830965,0
286,0,3,0,1819,2,0,0.14993133395910263,Kevin-Prince Boateng,F,0,3,Barcelona,240,0.06816170364618301,0.14993133395910263,0.20753955841064453,0.4256325885653496,1
287,0,21,0,1857,5,0,1.1631679013371468,David López,D M,0,9,Espanyol,1819,0.221718929708004,1.1631679013371468,4.1271771267056465,4.315037712454796,4
288,0,19,0,1884,2,0,0.2347711231559515,Facundo Roncaglia,D,1,4,"Celta Vigo,Valencia",1676,0.05337720178067684,0.2347711231559515,3.0256762714125216,3.033971904311329,6
289,0,10,0,1932,1,0,0.16903460025787354,Sanjin Prcic,M S,0,8,Levante,540,0.0219588465988636,0.16903460025787354,1.4734783358871937,1.6009489484131336,3
290,0,3,0,1977,0,0,0.0,Manuel Iturra,M S,0,0,Villarreal,72,0.0,0.0,0.08501563966274261,0.08501563966274261,1
291,1,21,0,2064,12,0,1.3301729513332248,Sergio Escudero,D M S,1,27,Sevilla,1553,1.3156026042997837,1.3301729513332248,4.1303429352119565,5.580904126167297,6
292,0,6,0,2075,1,0,0.0,Andrés Fernández,GK,0,0,Villarreal,540,0.02076064795255661,0.0,0.4806568771600723,0.5014175251126289,2
293,0,31,0,2080,14,0,0.2346817199140787,Rubén Pérez,M S,1,11,Leganes,2470,1.1887098383158445,0.2346817199140787,5.7257435489445925,6.564869502559304,7
294,0,7,0,2089,0,0,0.14365683495998383,Robert Ibáñez,S,0,4,Getafe,67,0.0,0.14365683495998383,0.0,0.14365683495998383,1
295,0,35,0,2090,0,0,0.0,Marc-André ter Stegen,GK,0,0,Barcelona,3150,0.0,0.0,10.625351648777723,10.625351648777723,0
296,1,35,0,2095,15,0,0.2723755477927625,Sergio Busquets,M S,0,8,Barcelona,2726,1.620666354894638,0.2723755477927625,19.162223618477583,20.59283123537898,10
297,0,5,0,2100,2,0,0.369190763682127,Rafinha,F M S,0,2,Barcelona,223,0.05522399581968784,0.369190763682127,1.3863081745803356,1.7728585302829742,1
298,0,11,0,2103,14,0,0.5000828579068184,Aleix Vidal,M S,0,8,Sevilla,519,0.9767752671614289,0.5000828579068184,2.4549901261925697,3.2385565489530563,3
299,7,29,0,2104,30,0,0.9666855186223984,Sergi Roberto,D F M S,0,9,Barcelona,2087,3.919906586408615,0.9666855186223984,13.371932834386826,16.887399844825268,3
300,0,35,0,2105,1,0,0.0,Jordi Masip,GK,0,0,Real Valladolid,3150,0.019686881452798843,0.0,1.9535253536887467,1.9732122351415455,1
301,0,33,0,2107,0,0,0.0,Pau López,GK,0,0,Real Betis,2970,0.0,0.0,3.920493582263589,3.920493582263589,3
302,0,23,0,2108,17,0,0.8089726129546762,Javi López,D S,1,7,Espanyol,1956,0.8078197445720434,0.8089726129546762,5.916660411283374,7.094818530604243,3
303,0,33,0,2110,25,0,0.5140544828027487,Rubén Duarte,D,1,24,Alaves,2782,1.3940374162048101,0.5140544828027487,3.185840063728392,4.536671359557658,10
304,2,24,0,2113,8,0,0.46629754826426506,Víctor Sánchez,M S,0,12,Espanyol,1241,0.7280125729739666,0.46629754826426506,2.402759024873376,3.1892205998301506,9
