,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
460,0,10,0,6560,3,0,0.25465380027890205,Aurelien Tchouameni,M S,0,7,Bordeaux,713,0.07700467575341463,0.25465380027890205,0.30740353278815746,0.519541485235095,3
461,0,1,0,6618,0,0,0.0,Oumar Solet,D,0,0,Lyon,60,0.0,0.0,0.3859419524669647,0.3859419524669647,1
462,0,4,0,6623,2,0,0.012210178188979626,Abdallah Ndour,D M,0,1,Strasbourg,299,0.06911234930157661,0.012210178188979626,0.17257118597626686,0.22718018293380737,0
463,0,1,0,6636,0,0,0.0,Gaetan Poussin,GK,0,0,Bordeaux,90,0.0,0.0,0.5071291923522949,0.5071291923522949,0
464,0,3,0,6674,0,0,0.0,Rayan Ait Nouri,S,0,0,Angers,50,0.0,0.0,0.1433095745742321,0.1433095745742321,1
465,0,1,0,6697,0,0,0.0,Armand Lauriente,S,0,0,Rennes,2,0.0,0.0,0.0,0.0,0
466,1,12,0,6712,6,0,0.08742501400411129,Enzo Loiodice,M S,1,5,Dijon,855,0.5596878174692392,0.08742501400411129,2.005308397114277,2.166452202014625,3
467,0,1,0,6745,0,0,0.0,Christopher Rocchia,S,0,0,Marseille,1,0.0,0.0,0.05608844384551048,0.05608844384551048,0
468,0,7,0,6762,6,0,0.00921209529042244,Yacine Adli,M S,0,1,Bordeaux,212,0.7401715815067291,0.00921209529042244,0.19369634985923767,0.44772484712302685,1
469,0,16,0,6815,7,0,0.1856896597892046,John Bostock,M S,0,7,Toulouse,984,0.6441709902137518,0.1856896597892046,1.7456634398549795,2.3330029249191284,1
470,0,2,0,6844,3,0,0.0,Abdoulaye Dabo,F M,0,0,Nantes,121,0.4130025953054428,0.0,0.6249480247497559,1.0379506349563599,0
471,0,13,0,6846,8,0,0.7413529548794031,Sofiane Diop,M S,0,10,Monaco,745,0.9168634442612529,0.7413529548794031,1.614655114710331,3.1376985078677535,1
472,0,8,0,6847,2,0,0.12371139414608479,Pelé,M S,1,3,Monaco,446,0.05035371892154217,0.12371139414608479,0.6527386009693146,0.7790966127067804,0
473,1,13,0,6862,9,0,0.7765023317188025,Florian Miguel,D S,1,3,Nimes,1119,0.955240523442626,0.7765023317188025,1.291863614693284,2.0858592055737972,1
474,0,31,0,6866,19,0,0.8361121527850628,Theo Valls,M S,0,21,Nimes,1767,0.9004789525642991,0.8361121527850628,2.313272036612034,3.3897774815559387,2
