,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
66,1,24,4,306,10,4,4.557640086859465,Florian Niederlechner,F S,0,31,Freiburg,979,0.7296591624617577,4.557640086859465,1.1601457176730037,6.074769269675016,3
67,1,28,4,347,6,4,3.36145506054163,Kaan Ayhan,D,0,23,Fortuna Duesseldorf,2456,0.6538361199200153,3.36145506054163,5.494705947116017,5.590807037428021,10
68,0,12,4,392,16,4,4.038107866421342,Arjen Robben,F M S,1,22,Bayern Munich,567,1.878619235008955,4.038107866421342,1.99638332426548,7.055950500071049,0
69,2,18,4,407,13,4,6.108229109086096,Martin Harnik,F M S,0,28,Werder Bremen,829,1.4193726051598787,6.108229109086096,1.670839974656701,7.418509176000953,2
70,4,28,4,412,30,4,2.432297106832266,André Hahn,F M S,0,37,Augsburg,2043,4.400328168645501,2.432297106832266,1.5726299583911896,7.77820701431483,7
71,4,20,4,2662,21,4,5.157792340964079,Christian Pulisic,F M S,0,27,Borussia Dortmund,916,2.969002803787589,5.157792340964079,3.262352267280221,9.39705941081047,2
72,1,33,4,3059,16,4,2.878090310841799,Axel Witsel,M S,0,36,Borussia Dortmund,2873,2.0293360967189074,2.878090310841799,15.288682539016008,18.071825057268143,2
73,3,30,4,5248,36,4,5.327915746718645,Marcel Sabitzer,F M S,0,63,RasenBallsport Leipzig,2351,5.115502040833235,5.327915746718645,9.90726724639535,16.479355059564114,9
74,7,20,4,5249,39,1,2.3534903693944216,Emil Forsberg,F M S,0,30,RasenBallsport Leipzig,1255,4.633194578811526,4.626820465549827,4.796094501391053,10.552828701213002,0
75,1,30,4,5251,8,4,1.0802932884544134,Rani Khedira,D M,0,14,Augsburg,2628,0.8155193775892258,1.0802932884544134,4.289788825437427,5.165719689801335,6
76,0,24,4,5257,0,4,5.502636155113578,Willi Orban,D S,0,27,RasenBallsport Leipzig,2050,0.0,5.502636155113578,6.369212483987212,7.319179793819785,5
77,9,26,4,5273,80,4,3.7565163765102625,Kerem Demirbay,M S,0,59,Hoffenheim,2029,9.05142917484045,3.7565163765102625,12.135409031063318,16.878031607717276,6
78,0,24,4,5302,10,4,6.108843684196472,Guido Burgstaller,F S,0,45,Schalke 04,1517,1.4019893985241652,6.108843684196472,1.8513784212991595,7.330893374979496,4
79,1,23,4,6084,10,4,4.529729909263551,Johannes Eggestein,F M S,0,34,Werder Bremen,1115,1.6661890409886837,4.529729909263551,2.8069994766265154,8.30152746476233,0
80,0,31,4,6147,15,4,4.479145083576441,Denis Zakaria,M S,0,36,Borussia M.Gladbach,1960,0.6327994558960199,4.479145083576441,4.822232622653246,8.62336852028966,7
81,0,10,4,6190,5,4,1.7493958957493305,Dawid Kownacki,F M S,0,12,Fortuna Duesseldorf,574,0.36656354181468487,1.7493958957493305,0.9893350061029196,2.4639324322342873,2
82,3,12,4,6271,17,3,3.8637148588895798,Ihlas Bebou,F M,0,27,Hannover 96,1070,1.8131254762411118,4.621491476893425,2.084783986210823,6.999684430658817,1
83,6,25,4,6357,16,4,3.4307684311643243,Marco Richter,F M S,0,55,Augsburg,1434,2.344984818249941,3.4307684311643243,3.559802050702274,8.431040426716208,4
84,0,26,4,6475,9,4,4.337980585172772,Lucas Höler,F M S,0,26,Freiburg,1003,0.4694011025130749,4.337980585172772,0.653999550268054,4.671011442318559,0
85,1,30,4,7035,21,2,4.966838384978473,Hanno Behrens,F M,0,39,Nuernberg,2648,1.8686369257047772,7.997864696197212,3.7611307110637426,8.530683460645378,3
86,3,29,4,7038,21,4,3.8391509726643562,Mikael Ishak,F S,0,39,Nuernberg,1915,2.170246232300997,4.596927635371685,2.484744825400412,6.820227253250778,1
87,7,30,4,7107,31,4,2.640575673431158,Jean-Paul Boëtius,F M S,0,47,Mainz 05,2133,4.636650364845991,2.640575673431158,5.505721589550376,12.327529724687338,8
88,2,29,3,22,4,3,2.706003600731492,John Brooks,D,0,19,Wolfsburg,2610,0.6837844382971525,2.706003600731492,6.470936920493841,7.928364410996437,7
89,5,26,3,38,42,0,0.6516469027847052,Daniel Brosinski,D M,0,18,Mainz 05,2208,4.075514063239098,2.924733927473426,3.915662631392479,6.273695470765233,2
90,4,29,3,74,42,3,4.77828679420054,Pavel Kaderábek,D M S,0,28,Hoffenheim,2508,6.744113767519593,4.77828679420054,11.388402817770839,19.119046233594418,7
91,7,28,3,81,44,3,0.6547582820057869,Jonathan Schmid,D M,0,17,Augsburg,2520,3.5180720696225762,0.6547582820057869,6.2281059212982655,7.589778833091259,1
92,1,13,3,82,16,3,2.2337451661005616,Nadiem Amiri,M S,0,18,Hoffenheim,767,1.3959171883761883,2.2337451661005616,6.19167809933424,9.403053235262632,1
93,1,21,3,98,13,3,4.0651276260614395,Kenan Karaman,F M S,0,21,Fortuna Duesseldorf,909,1.9054247066378593,4.0651276260614395,2.803118823096156,7.140824284404516,0
94,2,32,3,110,21,3,4.126434558071196,Theodor Gebre Selassie,D M,0,28,Werder Bremen,2814,1.7766506057232618,4.126434558071196,8.89802679233253,12.44146553054452,2
95,2,21,3,135,16,3,2.9972605668008327,Yuya Osako,F M S,0,27,Werder Bremen,1354,1.970397550612688,2.9972605668008327,2.4874051716178656,6.68553127720952,2
96,0,31,3,161,2,3,2.644060051999986,Robin Knoche,D,0,14,Wolfsburg,2790,0.13800041005015373,2.644060051999986,6.519245062023401,6.519245062023401,0
97,1,33,3,183,6,3,2.2596555063501,Jonathan Tah,D,0,12,Bayer Leverkusen,2942,0.775295639410615,2.2596555063501,10.324719978496432,10.879782995209098,3
98,1,21,3,208,22,3,2.2949932189658284,Lars Stindl,F M S,0,34,Borussia M.Gladbach,1520,2.8317081816494465,2.2949932189658284,5.533265855163336,9.292972842231393,3
99,0,21,3,225,7,3,1.6675544008612633,Javi Martínez,M S,0,18,Bayern Munich,1316,0.2761608297005296,1.6675544008612633,5.880641046911478,6.218742746859789,3
100,3,31,3,391,29,3,2.959611156024039,David Alaba,D S,0,47,Bayern Munich,2533,5.000428564846516,2.959611156024039,16.71746602281928,21.89020896703005,4
101,2,24,3,420,25,3,1.5560221783816814,Patrick Herrmann,F M S,0,19,Borussia M.Gladbach,1059,2.8476833179593086,1.5560221783816814,1.3419788517057896,4.681575611233711,1
102,0,25,3,914,18,0,1.031181718222797,Nabil Bentaleb,M S,0,21,Schalke 04,1796,1.3725776560604572,3.30451178830117,3.4065405298024416,4.530063182115555,4
103,6,28,3,1350,37,3,3.194901805371046,Jonathan de Guzmán,M S,0,22,Eintracht Frankfurt,1558,4.829770335927606,3.194901805371046,3.8684855038300157,8.681397860869765,4
