name,World Cup xG,World Cup goals,games,team_title,time,League,goals per 90 mins,npg per 90 mins,npxG per 90 mins,shots per 90 mins,xG per 90 mins,xGBuildup per 90 mins,xGChain per 90 mins
Lukasz Teodorczyk,0.13,0,16.0,Udinese,380.0,Serie A,0.2368421052631579,0.2368421052631579,0.4616903833750832,3.0789473684210527,0.64199800225661,0.08342474743135665,0.30966332652851153
M'Baye Niang,0.8300000000000001,1,29.0,Rennes,1799.0,Ligue 1,0.5503057254030017,0.4502501389660922,0.3603524053774737,3.251806559199555,0.436404170540926,0.05233564416672401,0.3972311773590573
Makoto Hasebe,0.03,0,28.0,Eintracht Frankfurt,2520.0,Bundesliga,0.0,0.0,0.0022193615524364373,0.07142857142857142,0.0022193615524364373,0.1641908007607396,0.18901648758245368
Manuel Akanji,0.26,0,25.0,Borussia Dortmund,2206.0,Bundesliga,0.04079782411604714,0.04079782411604714,0.01535594206664742,0.3263825929283771,0.01535594206664742,0.42053663831268345,0.4428502184052631
Manuel Fernandes,0.07,0,20.0,Lokomotiv Moscow,1551.0,Russian Premier League,0.23210831721470015,0.17408123791102514,0.14004786907761888,2.9593810444874267,0.2275845739176241,0.08450505892949707,0.2978161512738963
Marcelo,0.12,0,23.0,Real Madrid,1854.0,La Liga,0.09708737864077667,0.09708737864077667,0.0932508547907894,1.699029126213592,0.0932508547907894,0.42426427627362095,0.5563809223545408
Marcelo,0.12,0,33.0,Lyon,2882.0,Ligue 1,0.0,0.0,0.04975814140924639,0.7807078417765441,0.04975814140924639,0.3025974894600411,0.3179729269012179
Marcelo Brozovic,0.29000000000000004,1,32.0,Inter,2662.0,Serie A,0.067618332081142,0.067618332081142,0.026494833727519058,0.8452291510142749,0.026494833727519058,0.4772477164713402,0.5328495245759959
Marco Asensio,0.22,0,30.0,Real Madrid,1782.0,La Liga,0.05050505050505051,0.05050505050505051,0.2018690908873322,2.2727272727272725,0.2018690908873322,0.2491823675092122,0.6214799361322262
Marco Reus,0.37,1,27.0,Borussia Dortmund,2335.0,Bundesliga,0.6552462526766596,0.5396145610278372,0.5537279865423286,2.6595289079229123,0.6413509815739871,0.35489517639787976,0.9759693701913066
Marcos Rojo,0.17,1,5.0,Manchester United,208.0,English Premier League,0.0,0.0,0.10184373420018417,2.5961538461538463,0.10184373420018417,0.3065067658630701,0.3208419673431378
Marcus Rashford,0.34,1,33.0,Manchester United,2360.0,English Premier League,0.3813559322033898,0.3813559322033898,0.4429241196899597,3.2033898305084745,0.4429241196899597,0.19995226956690834,0.6415217077710776
Mario Fernandes,0.26,1,28.0,CSKA Moscow,2454.0,Russian Premier League,0.03667481662591687,0.03667481662591687,0.057448427623233475,0.7701711491442542,0.057448427623233475,0.3798441214527944,0.4948721077830546
Mario Gomez,1.38,0,31.0,VfB Stuttgart,2215.0,Bundesliga,0.28442437923250563,0.28442437923250563,0.39343358454784333,2.112866817155756,0.39343358454784333,0.062259029803070215,0.5238024996715528
Mario Mandzukic,1.31,3,25.0,Juventus,2028.0,Serie A,0.3994082840236686,0.3994082840236686,0.29663890509276525,1.4201183431952664,0.29663890509276525,0.16322297785298887,0.5056634096472837
Marko Pjaca,0.03,0,19.0,Fiorentina,737.0,Serie A,0.12211668928086836,0.12211668928086836,0.19411521540446716,2.320217096336499,0.19411521540446716,0.12942078695196552,0.3946196463646485
Marouane Fellaini,0.41,1,14.0,Manchester United,728.0,English Premier League,0.0,0.0,0.09072876734925167,0.8653846153846154,0.09072876734925167,0.15831796923181513,0.24668151456453316
Martin Braithwaite,0.23,0,19.0,Leganes,1414.0,La Liga,0.2545968882602546,0.2545968882602546,0.3421248405212813,1.845827439886846,0.3421248405212813,0.03996008293126226,0.4217166335307472
Martín Cáceres,1.07,0,13.0,"Juventus,Lazio",930.0,Serie A,0.0,0.0,0.048749562082511765,0.6774193548387097,0.048749562082511765,0.18727209370943804,0.1983900735935857
Marvin Plattenhardt,0.03,0,22.0,Hertha Berlin,1928.0,Bundesliga,0.0466804979253112,0.0466804979253112,0.03278577625867428,0.5134854771784232,0.03278577625867428,0.17519039629873553,0.2502879766405356
Mateo Kovacic,0.38,0,32.0,Chelsea,1756.0,English Premier League,0.0,0.0,0.10340989199265467,1.4350797266514808,0.10340989199265467,0.3076784184482585,0.4488113517756309
Mathew Leckie,0.96,0,18.0,Hertha Berlin,941.0,Bundesliga,0.19128586609989373,0.19128586609989373,0.2270816803952396,2.104144527098831,0.2270816803952396,0.16578845851970528,0.4627728198954834
Mats Hummels,1.03,0,21.0,Bayern Munich,1778.0,Bundesliga,0.05061867266591676,0.05061867266591676,0.1370534870021372,0.9617547806524184,0.1370534870021372,0.6646402577447409,0.6897700143007915
Matías Vecino,0.27,0,30.0,Inter,2027.0,Serie A,0.1332017760236803,0.1332017760236803,0.28046452480753803,1.9536260483473111,0.28046452480753803,0.22598729572719725,0.5126044423042345
Maya Yoshida,0.26,0,17.0,Southampton,1520.0,English Premier League,0.0,0.0,0.10823878492718857,0.8289473684210525,0.10823878492718857,0.17519915241159892,0.17865166450409511
Mesut Özil,0.09,0,24.0,Arsenal,1751.0,English Premier League,0.2569960022844089,0.2569960022844089,0.11441573785721132,0.5653912050256996,0.11441573785721132,0.41432033127534396,0.6159102087622367
Michael Lang,0.06,0,17.0,Borussia M.Gladbach,1269.0,Bundesliga,0.07092198581560284,0.07092198581560284,0.16517044249789933,0.7801418439716312,0.16517044249789933,0.23954772159245846,0.3596670797477801
Michy Batshuayi,1.13,1,15.0,Valencia,502.0,La Liga,0.17928286852589642,0.17928286852589642,0.24898112436155398,3.0478087649402386,0.24898112436155398,0.05329140235643938,0.3641788818802966
Michy Batshuayi,1.13,1,11.0,Crystal Palace,766.0,English Premier League,0.5874673629242819,0.5874673629242819,0.4347018016059701,3.1723237597911234,0.4347018016059701,0.18160157068571756,0.6078552428934499
Milan Badelj,0.29000000000000004,1,23.0,Lazio,1136.0,Serie A,0.07922535211267606,0.07922535211267606,0.04898893163198421,1.1091549295774648,0.04898893163198421,0.4021126841699939,0.4253926121426457
Mohamed Salah,0.51,2,38.0,Liverpool,3274.0,English Premier League,0.6047648136835675,0.5222968845448992,0.5362873931148556,3.766035430665852,0.5990594125107596,0.21622940582190808,0.8736184654016647
Moussa Wagué,0.06,1,3.0,Barcelona,223.0,La Liga,0.0,0.0,0.03745673616905384,0.4035874439461883,0.03745673616905384,0.29495366535780143,0.3850651834778188
N'Golo Kanté,0.03,0,36.0,Chelsea,3103.0,English Premier League,0.11601675797615213,0.11601675797615213,0.08799082264328173,0.8411214953271028,0.08799082264328173,0.3621165731083211,0.4943757556328418
Nabil Fekir,0.15,0,29.0,Lyon,1986.0,Ligue 1,0.4078549848942599,0.22658610271903326,0.25146645544451346,4.123867069486405,0.4581358711716362,0.4222059402941218,0.7049012623637283
Nacer Chadli,0.29000000000000004,1,16.0,Monaco,690.0,Ligue 1,0.0,0.0,0.01450494320496269,0.2608695652173913,0.01450494320496269,0.1298825039892741,0.13942274536289598
Nacho,0.03,1,35.0,Real Valladolid,3150.0,La Liga,0.028571428571428567,0.028571428571428567,0.01657540611922741,0.4857142857142858,0.01657540611922741,0.2293454278792653,0.3079847099525588
Nacho,0.03,1,20.0,Real Madrid,1704.0,La Liga,0.0,0.0,0.016554246171259546,0.2640845070422535,0.016554246171259546,0.3874843947681218,0.3957918863153269
Nemanja Matic,0.24,0,28.0,Manchester United,2450.0,English Premier League,0.036734693877551024,0.036734693877551024,0.06284289890710187,0.4408163265306122,0.06284289890710187,0.4130424759293697,0.4330176688198533
Neymar,2.85,2,17.0,Paris Saint Germain,1443.0,Ligue 1,0.9355509355509356,0.6237006237006237,0.5049114808316291,3.4303534303534304,0.7419391723036023,0.41272858324269,1.1329646292384599
Nicolás Otamendi,0.6900000000000001,0,18.0,Manchester City,1233.0,English Premier League,0.0,0.0,0.08578256642731437,1.094890510948905,0.08578256642731437,0.5805491744438662,0.5935841185605004
Olivier Giroud,1.02,0,27.0,Chelsea,808.0,English Premier League,0.2227722772277228,0.2227722772277228,0.5637109919340526,3.5643564356435644,0.5637109919340526,0.3099188606005789,0.8589168949891804
Ousmane Dembélé,0.19,0,29.0,Barcelona,1673.0,La Liga,0.4303646144650328,0.4303646144650328,0.23042982263246725,2.098027495517035,0.23042982263246725,0.210198968397292,0.6013795423716111
Paul Pogba,0.3300000000000001,1,35.0,Manchester United,3013.0,English Premier League,0.3883172917358115,0.1792233654165284,0.24690561676246456,3.136408894789247,0.4742710174540775,0.3463049025243594,0.6310431664909115
Paulo Dybala,0.06,0,30.0,Juventus,2135.0,Serie A,0.2107728337236534,0.1686182669789227,0.1796712606395017,2.7400468384074945,0.2117634822616672,0.2391394232890505,0.46875523287253296
Philippe Coutinho,1.2700000000000002,2,34.0,Barcelona,2026.0,La Liga,0.22211253701875616,0.22211253701875616,0.34844138847088474,3.065153010858835,0.34844138847088474,0.5244906042745706,0.9337168214392187
Pione Sisto,0.32,0,25.0,Celta Vigo,814.0,La Liga,0.22113022113022116,0.22113022113022116,0.10720900806806596,1.99017199017199,0.10720900806806596,0.2740620781555406,0.3840337083755057
Piotr Zielinski,0.12,0,36.0,Napoli,2895.0,Serie A,0.1865284974093264,0.1865284974093264,0.17645158664048335,2.4870466321243523,0.17645158664048335,0.3601478300216593,0.6078367984125033
Raheem Sterling,1.2700000000000002,0,34.0,Manchester City,2788.0,English Premier League,0.5487804878048781,0.5487804878048781,0.5135179779771581,2.4856527977044482,0.5135179779771581,0.4077934009160638,1.065987970792238
Raphael Guerreiro,0.12,0,23.0,Borussia Dortmund,1539.0,Bundesliga,0.11695906432748535,0.11695906432748535,0.1684639111095876,2.046783625730994,0.1684639111095876,0.6169697789377289,0.8420235620081773
Raphael Varane,0.4900000000000001,1,32.0,Real Madrid,2761.0,La Liga,0.06519377037305324,0.06519377037305324,0.046607752002395184,0.6193408185440058,0.046607752002395184,0.19826018485911556,0.19852493375226749
Raúl Jiménez,0.06,0,38.0,Wolverhampton Wanderers,3143.0,English Premier League,0.3722558065542475,0.3149856824689787,0.365133048451529,3.178491886732421,0.4087252800942245,0.12421772518081722,0.5989864699167978
Ricardo Rodríguez,0.18,0,35.0,AC Milan,3056.0,Serie A,0.0,0.0,0.01348471638066353,0.7951570680628273,0.01348471638066353,0.3744695343367306,0.39344748776498695
Robert Lewandowski,1.0,0,33.0,Bayern Munich,2959.0,Bundesliga,0.6691449814126393,0.577897938492734,0.9158859961049588,4.379858060155458,1.0080742793319477,0.27194326528514523,1.2751253953895365
Roberto Firmino,1.17,1,34.0,Liverpool,2631.0,English Premier League,0.4104903078677309,0.3762827822120867,0.44389467204293337,2.5655644241733184,0.4699323745816096,0.3129892280599275,0.8328040739353597
Rodrigo,0.25,0,33.0,Valencia,2538.0,La Liga,0.28368794326241137,0.28368794326241137,0.4948420480474936,2.8723404255319145,0.5211994121947611,0.28564204640210944,0.8764547286621224
Rodrigo Bentancur,0.22,0,31.0,Juventus,1983.0,Serie A,0.09077155824508322,0.09077155824508322,0.08158742722106954,0.907715582450832,0.08158742722106954,0.2850925465327168,0.4143170198022688
Romain Saiss,0.13,0,19.0,Wolverhampton Wanderers,1133.0,English Premier League,0.1588702559576346,0.1588702559576346,0.10241147104423863,0.8737864077669902,0.10241147104423863,0.23304184969425834,0.30665184963011205
Roman Zobnin,0.3400000000000001,0,26.0,Spartak Moscow,2262.0,Russian Premier League,0.03978779840848806,0.03978779840848806,0.0915889222970336,1.4323607427055702,0.0915889222970336,0.11080904599447147,0.2086295636089157
Romelu Lukaku,1.48,4,32.0,Manchester United,2113.0,English Premier League,0.5111216280170374,0.5111216280170374,0.5581950080716321,2.3426407950780876,0.5581950080716321,0.2311123760573132,0.6570342665126525
Ruben Loftus-Cheek,0.29000000000000004,0,24.0,Chelsea,969.0,English Premier League,0.5572755417956656,0.5572755417956656,0.30095053294633195,2.6006191950464395,0.30095053294633195,0.5374202658725044,0.7692834231483494
Rui Patrício,0.13,0,37.0,Wolverhampton Wanderers,3330.0,English Premier League,0.0,0.0,0.0,0.0,0.0,0.031970153940287786,0.031970153940287786
Sadio Mané,0.5900000000000001,1,36.0,Liverpool,3100.0,English Premier League,0.6387096774193549,0.6387096774193549,0.4866621701948105,2.5258064516129037,0.4866621701948105,0.24634096898859545,0.8245552168858629
Saif-Eddine Khaoui,0.11,0,25.0,Caen,1371.0,Ligue 1,0.19693654266958424,0.19693654266958424,0.10680367823698328,1.7067833698030634,0.10680367823698328,0.024129198150835626,0.13741912283573945
Salif Sané,0.24,0,30.0,Schalke 04,2612.0,Bundesliga,0.06891271056661563,0.06891271056661563,0.032522924173805874,0.6546707503828484,0.032522924173805874,0.1720997498151069,0.17652261184648274
Saman Ghoddos,0.06,0,27.0,Amiens,1845.0,Ligue 1,0.1951219512195122,0.1951219512195122,0.13801996500753774,2.0975609756097557,0.13801996500753774,0.19346540693829695,0.3239473382056487
Sami Khedira,0.22,0,10.0,Juventus,722.0,Serie A,0.24930747922437674,0.24930747922437674,0.33659694530585804,2.1191135734072017,0.33659694530585804,0.24293140077401065,0.5523529185441393
Santiago Arias,0.03,0,25.0,Atletico Madrid,1771.0,La Liga,0.050818746470920384,0.050818746470920384,0.0245707946340961,0.4573687182382834,0.0245707946340961,0.09186255684062493,0.17051333895995416
Sardar Azmoun,0.51,0,26.0,"Rubin Kazan,Zenit St. Petersburg",2178.0,Russian Premier League,0.5371900826446281,0.4958677685950413,0.6162054842907535,3.471074380165289,0.6473738860246564,0.12660742656535598,0.6480804058022736
Sebastian Rudy,0.03,0,21.0,Schalke 04,1358.0,Bundesliga,0.0,0.0,0.013508784608018416,0.3313696612665685,0.013508784608018416,0.12011867124910998,0.17514386206086235
Sergej Milinkovic-Savic,0.28,0,31.0,Lazio,2416.0,Serie A,0.18625827814569534,0.18625827814569534,0.22554906107876946,2.831125827814569,0.22554906107876946,0.3164828774004261,0.5883942401678061
Sergio Agüero,0.5,2,33.0,Manchester City,2515.0,English Premier League,0.7514910536779325,0.679920477137177,0.6594086685634514,4.222664015904574,0.7138859576454929,0.28989656148089565,1.0270456473230132
Sergio Ramos,0.47,1,28.0,Real Madrid,2478.0,La Liga,0.2179176755447942,0.03631961259079903,0.12231493754352987,1.12590799031477,0.257283422541207,0.3129848795458133,0.3602944395660488
Shinji Kagawa,0.29000000000000004,1,2.0,Borussia Dortmund,99.0,Bundesliga,0.0,0.0,0.42544229464097455,3.6363636363636367,0.42544229464097455,0.3645224191925743,0.7899647138335488
Shinji Okazaki,0.13,0,21.0,Leicester,249.0,English Premier League,0.0,0.0,0.10133024462195764,1.8072289156626504,0.10133024462195764,0.3859515215483416,0.4674889722906322
Sime Vrsaljko,0.23,0,10.0,Inter,725.0,Serie A,0.0,0.0,0.0031565012602970525,0.2482758620689655,0.0031565012602970525,0.2893501539939436,0.3232200209436745
Simon Kjaer,0.13,1,26.0,Sevilla,2024.0,La Liga,0.0,0.0,0.03882811211966155,0.5780632411067194,0.03882811211966155,0.14307723127548466,0.16036613444933898
Son Heung-Min,0.67,2,31.0,Tottenham,2061.0,English Premier League,0.5240174672489083,0.5240174672489083,0.3651993289817629,3.2314410480349345,0.3651993289817629,0.2631783657849616,0.7074596108177343
Stephan Lichtsteiner,0.14,0,14.0,Arsenal,953.0,English Premier League,0.0,0.0,0.001738699776553407,0.0944386149003148,0.001738699776553407,0.150244265505487,0.1568225350969736
Steven Zuber,0.6100000000000001,1,22.0,"Hoffenheim,VfB Stuttgart",1641.0,Bundesliga,0.2742230347349177,0.2193784277879342,0.15759347839250318,2.6325411334552102,0.1991534431957022,0.22503858071222385,0.443900222643202
Sverrir Ingi Ingason,0.39,0,17.0,FC Rostov,1530.0,Russian Premier League,0.1176470588235294,0.1176470588235294,0.09684802230228397,0.7058823529411764,0.09684802230228397,0.12947675278958148,0.14802346603177927
Takashi Inui,0.5800000000000001,2,20.0,"Alaves,Real Betis",1221.0,La Liga,0.14742014742014742,0.14742014742014742,0.2803704564068329,2.1375921375921374,0.2803704564068329,0.10994570906427334,0.3886603362199277
Takashi Usami,0.22,0,19.0,Fortuna Duesseldorf,862.0,Bundesliga,0.10440835266821344,0.10440835266821344,0.2262047681149329,2.819025522041763,0.2262047681149329,0.15417381952540504,0.3931728433687975
Thiago Alcántara,0.09,0,30.0,Bayern Munich,2412.0,Bundesliga,0.0746268656716418,0.0746268656716418,0.08202732999378175,0.8582089552238806,0.08202732999378175,0.834645710107106,0.9829614379568332
Thiago Silva,1.26,1,25.0,Paris Saint Germain,2076.0,Ligue 1,0.0,0.0,0.042831113217452366,0.5202312138728323,0.042831113217452366,0.6046585486448138,0.6217460676413997
Thomas Delaney,0.24,0,30.0,Borussia Dortmund,2302.0,Bundesliga,0.11728931364031278,0.11728931364031278,0.10794104395723934,1.2901824500434405,0.10794104395723934,0.4276754828792981,0.5487962559247462
Thomas Lemar,0.03,0,31.0,Atletico Madrid,1829.0,La Liga,0.09841443411700382,0.09841443411700382,0.16472625566525267,1.2793876435210496,0.16472625566525267,0.2778642874123491,0.4672921173571888
Thomas Meunier,0.35000000000000003,1,22.0,Paris Saint Germain,1614.0,Ligue 1,0.16728624535315986,0.16728624535315986,0.1671277951850767,1.0594795539033457,0.1671277951850767,0.31241438801653104,0.5733070895075798
Thomas Müller,0.35,0,32.0,Bayern Munich,2403.0,Bundesliga,0.2247191011235955,0.2247191011235955,0.4094023818380377,2.397003745318352,0.4094023818380377,0.5452902481127321,1.0100910837730666
Thorgan Hazard,0.15,0,33.0,Borussia M.Gladbach,2885.0,Bundesliga,0.3119584055459272,0.21837088388214906,0.18498406357792055,2.339688041594454,0.3031814644691023,0.2752610603976912,0.5581957912088679
Timo Werner,0.6300000000000001,0,30.0,RasenBallsport Leipzig,2537.0,Bundesliga,0.5675995270003942,0.5675995270003942,0.5898025597103901,3.795821836815136,0.6166846649467969,0.1386333005866245,0.853922895273685
Toby Alderweireld,0.4,0,34.0,Tottenham,2926.0,English Premier League,0.0,0.0,0.03036248954414038,0.5844155844155845,0.03036248954414038,0.269899019291618,0.2834541089476296
Toni Kroos,0.6200000000000001,1,28.0,Real Madrid,2235.0,La Liga,0.0,0.0,0.05662410367505263,1.2080536912751678,0.05662410367505263,0.4344795478770397,0.5483075643970863
Trent Alexander-Arnold,0.03,0,29.0,Liverpool,2475.0,English Premier League,0.03636363636363636,0.03636363636363636,0.05426465144211595,1.054545454545455,0.05426465144211595,0.3894344845956022,0.5130732131275264
Valon Behrami,0.04,0,19.0,Udinese,1381.0,Serie A,0.06517016654598116,0.06517016654598116,0.060639186093960025,0.5865314989138306,0.060639186093960025,0.1336777597870799,0.15035055820532764
Victor Moses,0.43,1,2.0,Chelsea,24.0,English Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.40477070957422256
Viktor Claesson,0.5900000000000001,0,29.0,FC Krasnodar,2465.0,Russian Premier League,0.4381338742393509,0.2920892494929006,0.3416523021507941,3.0669371196754565,0.4518101563937886,0.26178053537531026,0.7674148318340765
Vincent Kompany,0.49,0,17.0,Manchester City,1221.0,English Premier League,0.07371007371007371,0.07371007371007371,0.017707690948972832,0.36855036855036855,0.017707690948972832,0.5831296352042613,0.59073241377199
Wahbi Khazri,1.1900000000000002,2,32.0,Saint-Etienne,2833.0,Ligue 1,0.4129897635015885,0.2859159901164843,0.2720490657253354,2.986233674549947,0.368637224239193,0.15826609672073172,0.4928753926213916
Wilfred Ndidi,0.1,0,38.0,Leicester,3305.0,English Premier League,0.05446293494704992,0.05446293494704992,0.08495798262340577,1.4977307110438731,0.08495798262340577,0.21238887587452304,0.28135889234745515
William Carvalho,0.03,0,30.0,Real Betis,2391.0,La Liga,0.0,0.0,0.024815235752028087,0.3764115432873275,0.024815235752028087,0.3378347674129973,0.3508136134449781
William Troost-Ekong,0.09,0,35.0,Udinese,3070.0,Serie A,0.0,0.0,0.010299448415345788,0.23452768729641696,0.010299448415345788,0.11646342641865101,0.12477267377915816
Willian,0.18,0,32.0,Chelsea,2123.0,English Premier League,0.12717852096090435,0.12717852096090435,0.1843578396325565,2.6283560998586903,0.1843578396325565,0.2728644088463392,0.5402870859829705
Xherdan Shaqiri,0.4999999999999999,1,24.0,Liverpool,1048.0,English Premier League,0.5152671755725191,0.5152671755725191,0.34859131255634984,2.232824427480916,0.34859131255634984,0.2937129952319194,0.68034618477984
Yerry Mina,0.62,3,13.0,Everton,891.0,English Premier League,0.10101010101010102,0.10101010101010102,0.07545281982406822,0.4040404040404041,0.07545281982406822,0.19219779588206845,0.19389884621657505
Yoshinori Muto,0.16,0,17.0,Newcastle United,512.0,English Premier League,0.17578125,0.17578125,0.17912544142745898,1.0546875,0.17912544142745898,0.12794856142136268,0.22926664398255525
Youri Tielemans,0.12,0,13.0,Leicester,1098.0,English Premier League,0.2459016393442623,0.2459016393442623,0.1685134388628553,2.540983606557377,0.1685134388628553,0.43130817349816936,0.6810593507328971
Youri Tielemans,0.12,0,20.0,Monaco,1686.0,Ligue 1,0.2669039145907473,0.21352313167259787,0.0979868113643281,1.8149466192170816,0.138554245919599,0.19965702084512896,0.316665533306972
Youssef En-Nesyri,0.13,1,31.0,Leganes,2100.0,La Liga,0.3857142857142857,0.3857142857142857,0.3054455333389342,3.1714285714285717,0.3054455333389342,0.03106566839186209,0.35145680240488475
Youssouf Sabaly,0.1,0,23.0,Bordeaux,1914.0,Ligue 1,0.0,0.0,0.02113722447235849,0.5642633228840125,0.02113722447235849,0.15092489026416808,0.20038363228911135
Yuri Gazinskiy,0.1,1,28.0,FC Krasnodar,2397.0,Russian Premier League,0.0750938673341677,0.0750938673341677,0.1101211865009444,1.3141426783479349,0.1101211865009444,0.4951434077995739,0.6684508524807137
Yuri Zhirkov,0.09,0,12.0,Zenit St. Petersburg,1076.0,Russian Premier League,0.0,0.0,0.08221655017713632,0.9200743494423792,0.08221655017713632,0.32682594070280296,0.5582240311131157
Yussuf Poulsen,0.23,1,31.0,RasenBallsport Leipzig,2450.0,Bundesliga,0.5510204081632653,0.5510204081632653,0.4440855142717459,2.387755102040816,0.4440855142717459,0.22266077353638047,0.7325515560881823
Yuya Osako,1.02,1,21.0,Werder Bremen,1354.0,Bundesliga,0.1994091580502216,0.1994091580502216,0.19922706869429466,1.7946824224519942,0.19922706869429466,0.16533712366736186,0.4443853877022576
Ángel Di María,0.29000000000000004,1,30.0,Paris Saint Germain,2357.0,Ligue 1,0.4582095884599066,0.4582095884599066,0.3673813897542621,3.7420449724225713,0.3673813897542621,0.33837564249266544,0.8078204667512574
Éver Banega,0.09,0,32.0,Sevilla,2699.0,La Liga,0.10003705075954056,0.033345683586513526,0.044250752964574966,1.0670618747684328,0.09382095571611493,0.5192630773354301,0.5937698378568227
Óscar Duarte,0.19,0,11.0,Espanyol,650.0,La Liga,0.0,0.0,0.007506953566693342,0.2769230769230769,0.007506953566693342,0.04658125566605192,0.05932873151480005
